address,category,details,id,lat,lng,location,name,numReviews,originalId,polarity,reviews,subCategory,Sub,vader
,attraction,http://tour-pedia.org/api/getPlaceDetails?id=187729,187729,44.034802,10.138887,Tuscany,Ginger Cafè,1.0,4f92ddd2e4b0e8f4653223d6,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=187729,Bar,Nightlife,0.69
Via Eugenio Chiesa 51,attraction,http://tour-pedia.org/api/getPlaceDetails?id=187733,187733,44.034561758615,10.138704659262,Tuscany,Bar Bollicine,1.0,4f763d04e4b05c37fa597e91,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=187733,Cocktail Bar,Nightlife,0.69
Piazza IV Novembre,attraction,http://tour-pedia.org/api/getPlaceDetails?id=187748,187748,44.024358,10.137085,Tuscany,Café Mazzini,1.0,4d962bf8744f3704f58ab357,0.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=187748,Cocktail Bar,Nightlife,0.69
,attraction,http://tour-pedia.org/api/getPlaceDetails?id=187749,187749,44.023602,10.136678,Tuscany,Ygu,1.0,4d97a782a2c65481633bdf53,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=187749,Cocktail Bar,Nightlife,0.69
Via Dante Alighieri,attraction,http://tour-pedia.org/api/getPlaceDetails?id=187784,187784,44.03763242156,10.143342765261,Tuscany,Omero - Enoteca Il Colpo Al Cerchio,3.0,4de6be0b814d32a5c5e5cf9f,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=187784,Wine Bar,Nightlife,0.69
Via Dante Alighieri,attraction,http://tour-pedia.org/api/getPlaceDetails?id=187787,187787,44.037833442271,10.143649063866,Tuscany,Enoteca Quasimodo,1.0,4dbc8af66e810768bf620061,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=187787,Wine Bar,Nightlife,0.69
,attraction,http://tour-pedia.org/api/getPlaceDetails?id=187791,187791,44.034465,10.143938,Tuscany,Il Socio,1.0,52055f0f11d284f645fd6edb,0.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=187791,Bar,Nightlife,0.69
,attraction,http://tour-pedia.org/api/getPlaceDetails?id=187834,187834,43.981004,10.1425,Tuscany,Vintage Cafè,2.0,4f80b84ee4b09a14771472e2,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=187834,Cocktail Bar,Nightlife,0.69
,attraction,http://tour-pedia.org/api/getPlaceDetails?id=187847,187847,43.978685924021,10.145984625694,Tuscany,Cafè Merusi,1.0,4c765325c219224b0ed2a428,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=187847,Bar,Nightlife,0.69
,attraction,http://tour-pedia.org/api/getPlaceDetails?id=187865,187865,44.003745419056,10.155026622333,Tuscany,Bar Del Re,1.0,4e44174fe4cd394059e57a0c,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=187865,Bar,Nightlife,0.69
,attraction,http://tour-pedia.org/api/getPlaceDetails?id=187901,187901,43.969577,10.157134,Tuscany,Posidonia,1.0,50143899e4b01bcdb236b9ed,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=187901,Cocktail Bar,Nightlife,0.69
"via A. Franceschi, 6",attraction,http://tour-pedia.org/api/getPlaceDetails?id=187975,187975,43.956178378835,10.169214606285,Tuscany,Costes,14.0,4c38dced1e06d13a5292783e,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=187975,Cocktail Bar,Nightlife,0.0
Viale Italico,attraction,http://tour-pedia.org/api/getPlaceDetails?id=187980,187980,43.958129,10.166922,Tuscany,Fitbal Bar,1.0,520fece4498e630172dad959,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=187980,Cocktail Bar,Nightlife,0.0
"Viale Morin, 89a",attraction,http://tour-pedia.org/api/getPlaceDetails?id=188021,188021,43.950757,10.17676,Tuscany,Almarosa,9.0,4c40c696ff711b8d3feb1005,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=188021,Cocktail Bar,Nightlife,0.49
Viale Ammiraglio Morin,attraction,http://tour-pedia.org/api/getPlaceDetails?id=188025,188025,43.95220041275,10.175433,Tuscany,Caffé Morin,4.0,4bb3a736a32876b0fc0402fe,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=188025,Cocktail Bar,Nightlife,0.49
Viale Morin 91,attraction,http://tour-pedia.org/api/getPlaceDetails?id=188067,188067,43.950826,10.176674,Tuscany,Take Away & Friends,1.0,4db1f343cda14b702a51ab7b,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=188067,Bar,Nightlife,0.49
,attraction,http://tour-pedia.org/api/getPlaceDetails?id=188078,188078,43.942833712362,10.182721783682,Tuscany,BamBuBar,4.0,4c588be7f346c928577e4aca,9.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=188078,Cocktail Bar,Nightlife,0.49
P.za d'Annunzio,attraction,http://tour-pedia.org/api/getPlaceDetails?id=188081,188081,43.937272,10.191151,Tuscany,Café Turandot,1.0,502971b1e4b0be6a06904935,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=188081,Bar,Nightlife,0.49
Via Roma,attraction,http://tour-pedia.org/api/getPlaceDetails?id=188084,188084,43.938061697284,10.187871128543,Tuscany,Zanzibar,2.0,4c55c482fd2ea593a2994d2c,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=188084,Cocktail Bar,Nightlife,0.49
,attraction,http://tour-pedia.org/api/getPlaceDetails?id=188155,188155,43.959573,10.21504,Tuscany,Avio,2.0,4e0e30b0e4cd27fc7d2d3adb,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=188155,Bar,Nightlife,0.49
Piazza XXIV Maggio,attraction,http://tour-pedia.org/api/getPlaceDetails?id=188174,188174,43.926997265949,10.200513190801,Tuscany,Caffè Margherita,3.0,4de01ec0d164e323c7a47261,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=188174,Bar,Nightlife,0.49
,attraction,http://tour-pedia.org/api/getPlaceDetails?id=188180,188180,43.927837410962,10.199686749857,Tuscany,Lo Studio,5.0,4c5738c17329c9288b608e80,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=188180,Cocktail Bar,Nightlife,0.49
,attraction,http://tour-pedia.org/api/getPlaceDetails?id=188187,188187,43.927306969752,10.198964304477,Tuscany,Vialeroma Bar Gelateria,1.0,4fca8c99e4b0c116824860da,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=188187,Bar,Nightlife,0.49
,attraction,http://tour-pedia.org/api/getPlaceDetails?id=188189,188189,43.924414159021,10.20282288777,Tuscany,Bar Zenzero,2.0,4c14075977cea59311f4cf60,3.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=188189,Cocktail Bar,Nightlife,0.49
Viale Roma 293,attraction,http://tour-pedia.org/api/getPlaceDetails?id=188193,188193,43.921836508943,10.20340853139,Tuscany,Lemonbar,6.0,4e289d1dc65ba11f4c5e493a,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=188193,Cocktail Bar,Nightlife,0.49
,attraction,http://tour-pedia.org/api/getPlaceDetails?id=188256,188256,43.95671081543,10.230539321899,Tuscany,bar avio,2.0,51030b9de4b040a87f79aa85,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=188256,Bar,Nightlife,0.88
,attraction,http://tour-pedia.org/api/getPlaceDetails?id=188259,188259,43.958871,10.229032,Tuscany,Champagneri,1.0,4e0f6bf11f6e9964ea2cf071,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=188259,Wine Bar,Nightlife,0.88
Piazza Giosuè Carducci 22,attraction,http://tour-pedia.org/api/getPlaceDetails?id=188268,188268,43.956687,10.230711,Tuscany,Rocca Di Sala,1.0,5172f592e4b0ecc0a7c2236f,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=188268,Bar,Nightlife,0.88
,attraction,http://tour-pedia.org/api/getPlaceDetails?id=188284,188284,43.908989417857,10.21979717254,Tuscany,Liu'2,1.0,4c6db25dd5c3a1cdd246c62b,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=188284,Cocktail Bar,Nightlife,0.88
"Viale Colombo, 498",attraction,http://tour-pedia.org/api/getPlaceDetails?id=188329,188329,43.901748,10.21955228,Tuscany,Arlecchino Snack Bar,4.0,4d288abff7a9224ba1e8f59f,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=188329,Cocktail Bar,Nightlife,0.0
