address,category,details,id,lat,lng,location,name,numReviews,originalId,polarity,reviews,subCategory,Sub,vader
Brent Cross Shopping Cntr.,restaurant,http://tour-pedia.org/api/getPlaceDetails?id=42228,42228,51.576099679502,-0.22470553364907,London,Costa Coffee,1.0,4bc2ee4b74a9a5932bd8d3f6,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42228,Coffee Shop,Cafe and Drinks,0.57
"Unit 8B, 1-15 The Brewery",restaurant,http://tour-pedia.org/api/getPlaceDetails?id=42250,42250,51.576216081891,0.18140316009521,London,Starbucks,2.0,4bc33754abf495219d67c393,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42250,Coffee Shop,Cafe and Drinks,0.56
70 High St,restaurant,http://tour-pedia.org/api/getPlaceDetails?id=42682,42682,51.427215372409,-0.33039103643278,London,Starbucks,12.0,4bcc3383cc8cd13a927ec0cf,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42682,Coffee Shop,Cafe and Drinks,0.25
"Café Kiosk, Whitgift Centre",restaurant,http://tour-pedia.org/api/getPlaceDetails?id=42734,42734,51.376018774131,-0.10001325112694,London,Starbucks,10.0,4bcdb40e8920b7137f19a0dc,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42734,Coffee Shop,Cafe and Drinks,0.35
"Hounslow, Greater London TW8 9",restaurant,http://tour-pedia.org/api/getPlaceDetails?id=42762,42762,51.474172,-0.344155,London,SEGA cafeteria,1.0,4bcead9fcc8cd13a97bfc4cf,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42762,Coffee Shop,Cafe and Drinks,0.85
"58 Baker Street,",restaurant,http://tour-pedia.org/api/getPlaceDetails?id=42874,42874,51.518731017709,-0.15595436096191,London,Starbucks,8.0,4bd09a0ea8b3a593c638645f,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42874,Coffee Shop,Cafe and Drinks,0.28
"Unit RU205, Terminal 5 Airside",restaurant,http://tour-pedia.org/api/getPlaceDetails?id=42903,42903,51.472315083397,-0.48890769481659,London,Starbucks,19.0,4bd1721cb221c9b61c86d5d0,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=42903,Coffee Shop,Cafe and Drinks,0.2
"Departure Lounge, Terminal 1",restaurant,http://tour-pedia.org/api/getPlaceDetails?id=43004,43004,51.472990052699,-0.45026779174805,London,Costa Coffee,10.0,4bd2683ca8b3a593f4f7675f,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=43004,Coffee Shop,Cafe and Drinks,0.25
44 - 48  New Kings Road,restaurant,http://tour-pedia.org/api/getPlaceDetails?id=43022,43022,51.472724290153,-0.20056431438662,London,Starbucks,3.0,4bd2ca07462cb7139ff6dc07,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=43022,Coffee Shop,Cafe and Drinks,0.24
Praed St,restaurant,http://tour-pedia.org/api/getPlaceDetails?id=43339,43339,51.516596458867,-0.17400358004969,London,Costa Coffee,9.0,4bd7fd30dc4b9521fb2e7888,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=43339,Coffee Shop,Cafe and Drinks,0.24
Eton Ave,restaurant,http://tour-pedia.org/api/getPlaceDetails?id=43444,43444,51.543933041106,-0.17393589019775,London,Merito Coffee stall,5.0,4bda91c963c5c9b6e6652468,9.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=43444,Coffee Shop,Cafe and Drinks,0.69
171 Piccadilly,restaurant,http://tour-pedia.org/api/getPlaceDetails?id=43511,43511,51.5081753,-0.13974902616504,London,Starbucks,9.0,4bdc03f93904a593d3a34c9e,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=43511,Coffee Shop,Cafe and Drinks,0.13
201A West End Lane.,restaurant,http://tour-pedia.org/api/getPlaceDetails?id=43515,43515,51.54775193524,-0.19111520492917,London,Starbucks,16.0,4bdc0b0bc79cc928ab1285e9,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=43515,Coffee Shop,Cafe and Drinks,0.42
Brentford Lock,restaurant,http://tour-pedia.org/api/getPlaceDetails?id=43657,43657,51.482934,-0.310986,London,Grounds Coffee,3.0,4bdee8cd0ee3a593864632b0,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=43657,Coffee Shop,Cafe and Drinks,0.38
809 Fulham Rd.,restaurant,http://tour-pedia.org/api/getPlaceDetails?id=43715,43715,51.475689830044,-0.20547866821289,London,Starbucks,4.0,4be14b4dc1732d7f3a995b9a,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=43715,Coffee Shop,Cafe and Drinks,0.67
